time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2023-11-01 14:08:00+00:00,16,4.230175363773014e-06,4.296127372072078e-06,6.595173118739694e-08,False,0.1-0.8nm
2023-11-01 14:09:00+00:00,16,4.192099368083291e-06,4.257686669006944e-06,6.558710907711429e-08,False,0.1-0.8nm
2023-11-01 14:10:00+00:00,16,4.1456628423475195e-06,4.211220129946014e-06,6.555737286362273e-08,False,0.1-0.8nm
2023-11-01 14:11:00+00:00,16,4.10394659411395e-06,4.169762178207748e-06,6.581553435580645e-08,False,0.1-0.8nm
2023-11-01 14:12:00+00:00,16,4.057566911797039e-06,4.123312464798801e-06,6.574540378778693e-08,False,0.1-0.8nm
2023-11-01 14:13:00+00:00,16,4.012545559817227e-06,4.077713128936011e-06,6.516747674822909e-08,False,0.1-0.8nm
2023-11-01 14:14:00+00:00,16,3.966566055169096e-06,4.032394372188719e-06,6.58285301824435e-08,False,0.1-0.8nm
2023-11-01 14:15:00+00:00,16,3.921456482203212e-06,3.986929186794441e-06,6.547289643776821e-08,False,0.1-0.8nm
2023-11-01 14:16:00+00:00,16,3.878176357829943e-06,3.943620413338067e-06,6.544392050500392e-08,False,0.1-0.8nm
2023-11-01 14:17:00+00:00,16,3.843798822344979e-06,3.909031875082292e-06,6.523307405359446e-08,False,0.1-0.8nm
2023-11-01 14:18:00+00:00,16,3.8156363189045805e-06,3.881168140651425e-06,6.553184306312687e-08,False,0.1-0.8nm
2023-11-01 14:19:00+00:00,16,3.7847692055947846e-06,3.85075009035063e-06,6.59806644875971e-08,False,0.1-0.8nm
2023-11-01 14:20:00+00:00,16,3.752778411580948e-06,3.817981450993102e-06,6.520322415326518e-08,False,0.1-0.8nm
2023-11-01 14:21:00+00:00,16,3.7292363685992314e-06,3.7943029838061193e-06,6.506648020376815e-08,False,0.1-0.8nm
2023-11-01 14:22:00+00:00,16,3.710775217768969e-06,3.775837285502348e-06,6.506189009769514e-08,False,0.1-0.8nm
2023-11-01 14:23:00+00:00,16,3.691997790156165e-06,3.757245394808706e-06,6.524761886339547e-08,False,0.1-0.8nm
2023-11-01 14:24:00+00:00,16,3.6720800835610135e-06,3.7373954455688363e-06,6.531529095354927e-08,False,0.1-0.8nm
2023-11-01 14:25:00+00:00,16,3.6504827676253626e-06,3.7164527384447865e-06,6.59698713434409e-08,False,0.1-0.8nm
2023-11-01 14:26:00+00:00,16,3.623065595093067e-06,3.689408686113893e-06,6.634299154484324e-08,False,0.1-0.8nm
2023-11-01 14:27:00+00:00,16,3.6043197724211495e-06,3.671131253213389e-06,6.681152342480345e-08,False,0.1-0.8nm
2023-11-01 14:28:00+00:00,16,3.58022998625529e-06,3.6481551433098502e-06,6.79250504731499e-08,False,0.1-0.8nm
2023-11-01 14:29:00+00:00,16,3.564614644346875e-06,3.6319622722658096e-06,6.734766344607124e-08,False,0.1-0.8nm
2023-11-01 14:30:00+00:00,16,3.5492107599566225e-06,3.6170563362247776e-06,6.784551231930891e-08,False,0.1-0.8nm
2023-11-01 14:31:00+00:00,16,3.53911900674575e-06,3.606274049161584e-06,6.715492162356895e-08,False,0.1-0.8nm
2023-11-01 14:32:00+00:00,16,3.5268910778540885e-06,3.593602059481782e-06,6.671104557653962e-08,False,0.1-0.8nm
2023-11-01 14:33:00+00:00,16,3.506439952616347e-06,3.573060894268565e-06,6.662094875764524e-08,False,0.1-0.8nm
2023-11-01 14:34:00+00:00,16,3.4878216865763534e-06,3.5547782317735255e-06,6.695651677546266e-08,False,0.1-0.8nm
2023-11-01 14:35:00+00:00,16,3.475036692179856e-06,3.5417463095654966e-06,6.67097239670511e-08,False,0.1-0.8nm
2023-11-01 14:36:00+00:00,16,3.452456894592615e-06,3.5183898035029415e-06,6.593302259716438e-08,False,0.1-0.8nm
